seq,first name,last name,age,street,city,state,zip,dollar,pick,date
1.439,Isabel,Briggs,50,Fobe Court,Cogegjaj,AR,80.207,$1761.71,GREEN,06/11/1923
1.440,Micheal,Christensen,53,Ihja Ridge,Gokmagcag,AL,80.287,$7551.28,YELLOW,07/30/2002
1.441,Sadie,Salazar,41,Owuuvi Street,Hasici,AZ,10.416,$5940.12,RED,07/08/2067
1.442,Kathryn,Reese,53,Wova Path,Fogmeve,RI,71.938,$2494.02,BLUE,10/14/1927
1.443,Mable,Alexander,22,Wace Plaza,Pebvitge,OH,90.492,$4078.32,BLUE,10/18/1993
1.444,Nelle,Fields,55,Firruj Junction,Lolsauna,CA,74.536,$8892.64,RED,06/01/2012
1.445,Myrtie,Byrd,62,Mewo Drive,Hamtagcep,NH,55.092,$5614.56,YELLOW,07/27/2028
1.446,Philip,Romero,22,Tojiz Terrace,Ugegacub,TN,15.815,$6938.98,RED,09/30/1931
1.447,Dora,Schmidt,58,Wiwos Lane,Ebhubpag,ME,34.338,$2253.40,RED,01/01/1980
1.448,Jordan,Welch,19,Moni Manor,Beelaek,MT,62.815,$508.56,WHITE,07/18/1984
1.449,Ronnie,Singleton,65,Fiwune Point,Uwvodif,MS,27.423,$6335.88,BLUE,07/01/1959
1.450,Anthony,Howell,27,Erone Terrace,Ruahduk,CA,37.023,$8291.91,WHITE,05/26/1952
1.451,Howard,Obrien,33,Pocew Pike,Untoef,NC,60.686,$5850.62,BLUE,01/26/1993
1.452,Shawn,Ward,34,Muniv Drive,Aspikna,WY,76.047,$2763.14,RED,01/29/2061
1.453,Angel,Baldwin,65,Pugar Trail,Gikomme,WY,13.636,$7767.58,RED,02/08/1943
1.454,Christian,Rivera,35,Teopa Court,Mewuare,OR,42.238,$3234.08,BLUE,09/25/2032
1.455,Genevieve,Adkins,25,Efouh Boulevard,Dibtipjup,SD,82.599,$5916.36,RED,10/07/1962
1.456,Susan,Maldonado,29,Face Extension,Gonpibop,NH,31.665,$3411.82,YELLOW,08/24/1993
1.457,Mina,Byrd,28,Hifkig Ridge,Kasactu,TX,10.485,$5688.95,YELLOW,10/12/1991
1.458,Clayton,Young,40,Cusum Heights,Vuwnuchug,SC,91.801,$7979.99,YELLOW,06/10/1948
1.459,Ray,Martin,43,Evuv Parkway,Wanmume,IL,6.679,$9411.89,GREEN,08/17/2030
1.460,Cory,Morrison,60,Litzi Ridge,Hacacba,GA,76.392,$1834.83,WHITE,07/20/2014
1.461,Janie,Ortiz,56,Ardos Avenue,Fetogvok,VT,63.384,$6228.08,BLUE,10/02/2050
1.462,Philip,Gray,64,Alew Park,Dosovu,DC,48.103,$9384.96,YELLOW,05/12/2026
1.463,Albert,Sims,26,Onofuk Loop,Wawizrof,NE,3.866,$6002.08,YELLOW,12/19/2049
1.464,William,Reid,22,Ohaabe Lane,Ugafugvur,OH,70.044,$4446.67,GREEN,02/16/2012
1.465,Albert,Jensen,29,Wenli Pass,Nijohlif,NM,60.288,$56.15,GREEN,01/19/2064
1.466,Johnny,Hoffman,40,Kebjep Avenue,Hucdurah,VT,96.278,$8857.49,YELLOW,08/24/1988
1.467,Betty,Welch,56,Evepet Boulevard,Odudaaza,OR,78.078,$7207.27,WHITE,08/24/1961
1.468,Michael,Bates,25,Fucsi Terrace,Nekikjem,ID,39.521,$7397.45,RED,06/30/2020
1.469,Nellie,Wade,47,Jowig River,Jihictad,NJ,36.984,$9645.53,RED,07/07/2034
1.470,Mabelle,Evans,25,Dicet Road,Cuuhzu,MO,12.507,$6721.87,WHITE,10/24/1952
1.471,Joe,Abbott,45,Jabuh Pike,Eliubrag,IA,90.761,$2336.54,RED,04/21/2026
1.472,Katherine,Quinn,61,Ilelo Mill,Apalaja,MI,66.127,$5900.82,WHITE,07/26/2049
1.473,Elijah,Curtis,32,Biire Plaza,Gawvafsu,VA,43.600,$3099.03,GREEN,12/05/1925
1.474,Essie,Lynch,37,Wuzer Circle,Pufopzi,AK,9.135,$3421.45,YELLOW,06/17/2044
1.475,Hannah,Bush,47,Tofup Terrace,Jilodot,NJ,54.463,$1461.89,GREEN,08/05/2050
1.476,Mabelle,Russell,61,Namoz View,Tonozeb,IA,47.317,$3409.53,WHITE,10/18/1974
1.477,Lillie,Patrick,59,Licila Street,Zokijagi,NC,26.337,$1317.49,WHITE,11/07/1994
1.478,Jared,Schneider,60,Isesi Path,Kurdopu,MO,6.809,$2912.32,BLUE,10/07/1997
1.479,Miguel,Fitzgerald,34,Ruig Way,Izocuwpav,MI,48.858,$2644.87,YELLOW,03/12/2015
1.480,Ola,Jennings,22,Tarzo Turnpike,Kiretebo,MN,79.967,$1144.71,RED,01/28/1980
1.481,Kyle,King,47,Awlod Key,Jisdepob,IA,46.028,$5097.61,YELLOW,01/07/1936
1.482,Antonio,Stanley,63,Advuj Terrace,Racohcim,SC,75.129,$3814.11,RED,02/03/1973
1.483,Esther,Freeman,41,Cune Boulevard,Cinhovze,AR,11.766,$8591.32,BLUE,05/12/1997
1.484,Glen,McDaniel,39,Obeiwe Heights,Deviel,NV,51.242,$2504.59,WHITE,02/21/1965
1.485,Georgie,Fleming,23,Felba Ridge,Nahodnif,TN,91.616,$1700.77,RED,01/04/2058
1.486,Hannah,Wade,38,Devso Plaza,Dergahesa,OR,73.078,$6697.68,BLUE,03/04/2009
1.487,Jacob,Walsh,39,Mozmap Grove,Bufwetpod,NJ,77.493,$4296.32,GREEN,11/07/1976
1.488,Corey,Fitzgerald,64,Gufe Square,Damunav,NM,9.488,$6624.54,YELLOW,02/11/1980
1.489,Allen,Francis,59,Purjo Highway,Tishona,OR,85.042,$8794.53,GREEN,12/10/2062
1.490,Francis,Watkins,57,Tajfe Ridge,Veajabav,MT,36.536,$383.72,WHITE,06/02/1995
1.491,Samuel,Young,34,Azupag Road,Solobkor,WV,1.755,$9014.67,GREEN,10/08/1977
1.492,Lola,Buchanan,42,Emmi Terrace,Sojbokwi,DC,38.848,$7241.40,RED,07/01/1966
1.493,Garrett,Robertson,36,Amvu Pike,Hatbabses,DC,50.474,$7636.06,BLUE,04/02/2019
1.494,Margaret,Jones,32,Kile Parkway,Nulogu,MD,98.550,$4404.23,GREEN,08/08/2046
1.495,Ronald,Beck,43,Hazo River,Debrattej,MD,87.599,$7904.56,BLUE,09/17/2052
1.496,Corey,Martin,39,Pirim View,Ruojwo,TX,19.967,$1444.84,GREEN,05/05/2061
1.497,Adeline,Massey,18,Kijus Junction,Biorata,NE,54.202,$9487.79,GREEN,12/19/2041
1.498,Sue,Strickland,42,Jevse Place,Dafgahal,CT,79.762,$2263.53,BLUE,05/17/2047
1.499,Daniel,Holt,45,Rubo Ridge,Dopano,AK,10.728,$97.48,RED,06/21/1970
1.500,Don,Haynes,61,Pilazi Plaza,Monabji,OK,64.879,$4624.18,GREEN,04/08/2050
1.501,Jayden,Luna,27,Bopudu Circle,Ekikenu,CT,48.270,$3415.98,BLUE,08/24/1918
1.502,Elnora,Cox,36,Ujatof View,Debela,NY,22.832,$2841.11,RED,09/01/1999
1.503,Harold,Manning,63,Ededi Way,Ohsainu,NJ,40.631,$4008.25,WHITE,12/07/2010
1.504,Matthew,Castillo,59,Dovraj Mill,Secvonra,NM,30.931,$3892.96,WHITE,04/07/2007
1.505,Owen,Reynolds,33,Widke Key,Hizevik,IL,51.141,$6392.79,YELLOW,12/24/1945
1.506,Louise,Mullins,26,Mipahe Pike,Tazvuri,AL,66.885,$843.87,GREEN,01/08/1983
1.507,Catherine,Bailey,61,Cuhvaf Circle,Mewhime,NY,70.204,$2416.44,BLUE,12/24/2061
1.508,Austin,Tran,58,Hadag View,Vokcugus,MO,91.787,$8633.54,GREEN,02/19/1981
1.509,Lucy,Matthews,24,Ubare Turnpike,Esulose,TX,76.750,$29.05,RED,02/05/2031
1.510,Mary,Munoz,39,Ogvaz Ridge,Cudhuris,ID,67.254,$5405.01,WHITE,03/22/2065
1.511,Lucille,Neal,30,Sillir Pike,Ulorukoka,NC,84.055,$2609.13,GREEN,02/15/2037
1.512,Mabel,Cannon,65,Jeub Square,Kenpepa,NY,90.628,$1657.23,GREEN,04/29/1955
1.513,Gene,Sparks,42,Mepsiv Path,Vamruuce,PA,73.720,$342.52,WHITE,10/09/1900
1.514,Warren,Cobb,30,Norak Avenue,Ilootagi,MT,2.149,$6750.38,YELLOW,10/23/1933
1.515,Phoebe,Ross,22,Doulu Grove,Bigadep,RI,58.674,$6256.75,YELLOW,01/21/1966
1.516,Ralph,Simon,29,Jiji Manor,Uvorota,CA,31.020,$4937.49,YELLOW,06/04/2044
1.517,Lee,Harmon,58,Figzo Turnpike,Iknatju,AL,16.726,$4000.44,BLUE,05/06/1915
1.518,Ella,Bowman,53,Nurjet Court,Akrudsas,CO,4.488,$9029.02,RED,02/04/2063
1.519,Iva,Hunt,54,Lifhij Heights,Zotumpov,ME,67.091,$234.53,RED,05/27/2030
1.520,Florence,Morales,57,Guhot Way,Daztiwip,WY,35.459,$9361.84,WHITE,12/30/1999
1.521,Ethan,Guerrero,50,Taspi Pike,Pudemza,SD,32.050,$1642.41,WHITE,10/23/2059
1.522,Sue,McGee,25,Wobkal Turnpike,Letirwum,VA,34.339,$3608.95,BLUE,10/23/1902
1.523,Clarence,Hansen,19,Opeve Manor,Guhozmoz,ID,97.257,$1605.40,BLUE,03/03/1908
1.524,Marc,Porter,31,Imbi Glen,Firvijtev,CA,76.237,$2711.29,YELLOW,06/11/1922
1.525,Kathryn,Sanders,44,Dukga Extension,Rawadli,TX,83.097,$1827.82,YELLOW,12/17/2014
1.526,Jeffery,Pearson,38,Gepac Heights,Hofifo,ND,67.150,$3460.81,BLUE,03/03/2050
1.527,Allen,Ray,52,Odke Pass,Fealaer,KY,84.197,$4188.77,RED,05/15/1996
1.528,Caleb,Wilkerson,28,Hidrub River,Bobawho,LA,45.010,$6978.21,WHITE,09/08/1918
1.529,Clyde,Griffith,22,Barhe Avenue,Zojzamlof,ME,93.634,$6407.01,WHITE,09/22/1970
1.530,Herman,Vaughn,44,Ivilo Pike,Bimnezson,LA,13.297,$1414.11,BLUE,07/06/1989
1.531,Cameron,Ortega,36,Hurhon Place,Ezujupipi,AR,14.489,$6673.22,GREEN,01/08/1974
1.532,Elsie,Griffith,55,Ugeip Highway,Fornakweg,CT,50.027,$5481.83,RED,08/08/1981
1.533,Georgie,Lyons,39,Ojani Grove,Bogziwami,SD,89.612,$2484.54,BLUE,03/09/1979
1.534,Dorothy,Herrera,35,Gatfim Street,Rewigfo,ID,15.066,$2385.51,WHITE,10/18/2046
1.535,Lester,Mann,20,Saboza Pike,Neuriha,AR,87.378,$7812.42,YELLOW,01/28/2044
1.536,Roxie,Gordon,21,Ragte Parkway,Pecfidu,NM,7.486,$2293.33,WHITE,02/19/1910
1.537,Sara,Lee,37,Kakreb Parkway,Arvupab,MD,2.559,$8311.52,YELLOW,06/18/2016
1.538,Roxie,West,62,Jacika Plaza,Viuzawu,ND,18.120,$3572.86,BLUE,09/23/2003
1.539,Winnie,Greer,35,Ozvir Center,Kujecmat,IL,20.828,$4174.47,RED,10/02/1995
1.540,Alex,Lowe,22,Udfo Terrace,Wudesa,MA,30.458,$5998.65,BLUE,10/15/2064
1.541,Fanny,Newton,61,Falig Turnpike,Zensavba,VA,34.310,$9536.45,BLUE,07/07/1978
1.542,Jorge,Brewer,50,Rolok Path,Cukzehko,OH,6.252,$2864.81,YELLOW,01/25/1989
1.543,Peter,Cox,54,Doki Place,Conavniw,AR,66.897,$3962.16,YELLOW,09/27/1970
1.544,Dustin,Terry,56,Jous Drive,Ajapumil,MS,47.534,$5297.24,YELLOW,10/20/1982
1.545,Nina,Phelps,23,Ciwis Road,Itjiuha,OH,5.990,$90.58,GREEN,10/12/2010
1.546,Troy,Paul,35,Koliw Pass,Jabkaga,CT,71.954,$9226.64,WHITE,09/15/2059
1.547,Millie,Watkins,44,Ovvab Extension,Eliuruep,FL,69.283,$7951.86,WHITE,05/19/2017
1.548,Nelle,Riley,29,Ipew Path,Fihijwu,MT,85.706,$2706.05,BLUE,03/19/1953
1.549,Allie,Price,61,Sosco Place,Cepaseno,DE,25.333,$452.09,RED,05/09/1900
1.550,Henrietta,Hopkins,21,Nusom Parkway,Fitorja,NV,5.312,$7402.11,YELLOW,11/02/1968
1.551,Johanna,Perkins,38,Noblic Junction,Kavhadlac,WV,19.238,$5147.45,BLUE,09/11/2033
1.552,Corey,Bass,56,Vona Key,Wenusepa,KS,77.238,$3097.15,GREEN,12/07/1906
1.553,Jim,Medina,54,Buime View,Ponrijuc,IA,93.229,$8827.93,YELLOW,08/07/2015
1.554,Albert,Waters,36,Leme Key,Itiwihis,CA,25.894,$7476.92,GREEN,12/06/1937
1.555,Derek,Weber,45,Piak Boulevard,Kiweja,NC,64.450,$5053.37,BLUE,05/05/2020
1.556,Luke,Herrera,22,Nicali Lane,Loniko,ME,43.055,$5214.53,GREEN,08/11/1965
1.557,Theodore,Blake,21,Denuwe Glen,Tohawer,PA,75.604,$6195.87,RED,12/09/2007
1.558,Lester,Fleming,42,Gidno Square,Lulsosli,NY,64.667,$1177.71,BLUE,02/19/1933
1.559,John,Lee,57,Vumva Highway,Unoahwag,SC,23.158,$4734.99,WHITE,08/02/1921
1.560,Carolyn,Stone,45,Ahuma Loop,Isotane,OR,39.506,$3617.66,GREEN,01/05/1994
1.561,Olive,Baldwin,36,Ocona Path,Lekibbir,NM,54.604,$7572.09,WHITE,05/07/2032
1.562,Earl,Green,60,Mepil Mill,Totuvfo,CT,75.508,$2086.10,BLUE,06/07/2006
1.563,Gene,Clark,44,Izuha Drive,Roldador,SD,62.942,$6024.51,GREEN,09/13/1914
1.564,Lina,Roberson,44,Dujo Drive,Boehuteg,VA,45.489,$1621.05,GREEN,03/03/1982
1.565,Gene,King,44,Vicu Plaza,Dehesfac,VA,15.587,$3843.08,BLUE,09/19/1982
1.566,Andre,Rowe,45,Nameru Trail,Jeeffec,MD,91.193,$9712.73,YELLOW,08/08/1980
1.567,Isaac,Green,30,Pice Turnpike,Hejpazri,NY,7.176,$7604.53,RED,11/11/1936
1.568,Benjamin,Harris,24,Icab Circle,Poibto,MS,5.275,$5971.51,RED,02/16/2069
1.569,Ian,Rice,36,Awroh Mill,Awhojo,NJ,27.222,$4012.14,WHITE,12/26/1902
1.570,Danny,Phillips,41,Depap Place,Zeapiof,GA,62.470,$1995.71,GREEN,01/20/1971
1.571,Lucas,Jensen,49,Douz Drive,Tivumnu,OH,77.871,$7697.14,WHITE,03/24/1996
1.572,Mae,Bowen,37,Sehnuh Terrace,Ecfebiz,MT,34.631,$7712.31,BLUE,04/18/1969
1.573,Mary,Sutton,52,Inonuc Heights,Filfosi,FL,53.901,$3919.41,GREEN,10/20/2061
1.574,Dollie,Walton,60,Maiv Square,Igukoono,OH,12.832,$2269.56,WHITE,01/01/2002
1.575,Gregory,Freeman,56,Bobiw Place,Cugukoh,DC,3.507,$9756.71,WHITE,01/24/2055
1.576,Calvin,Holt,42,Lunil River,Okpapvi,TX,65.403,$6465.22,YELLOW,12/27/1996
1.577,Manuel,Shaw,61,Nohiw Loop,Tekolah,OH,63.672,$5275.19,RED,12/02/1967
1.578,Martha,Wood,51,Zode Lane,Bakerviw,NM,37.668,$6817.77,BLUE,02/04/1979
1.579,Ellen,Warner,44,Jicru Court,Rozgukafo,UT,3.805,$2097.28,RED,06/16/2048
1.580,Joe,Fuller,47,Visev Road,Hahaniub,WA,30.564,$1220.09,BLUE,08/17/1932
1.581,Martha,Thomas,64,Emiik Extension,Izodour,IL,7.415,$239.32,YELLOW,11/01/2037
1.582,Andrew,Flores,55,Ceabu Turnpike,Fowucowu,NE,13.384,$9848.08,YELLOW,11/04/1968
1.583,Jennie,Hammond,30,Durvim Plaza,Muhono,NV,99.761,$2197.38,YELLOW,06/08/1919
1.584,Francisco,Pittman,37,Femus Lane,Ecafvod,OK,6.064,$3268.56,RED,02/03/2026
1.585,Darrell,Montgomery,56,Jergul Parkway,Mepdewi,WI,21.809,$405.32,BLUE,01/10/1995
1.586,Dylan,Santos,46,Bupha Manor,Pufovwo,CA,49.460,$658.47,WHITE,05/21/2020
1.587,Lillie,Fletcher,56,Ucbi Pike,Tifoera,VT,68.534,$7091.06,YELLOW,06/20/2053
1.588,Christine,Wood,39,Anmi Junction,Vozsucuf,MA,22.347,$5829.82,BLUE,03/23/1939
1.589,Devin,Matthews,33,Tocpu Mill,Napanla,PA,99.591,$6006.68,YELLOW,10/24/2044
1.590,Delia,Medina,19,Vekon Boulevard,Fawuku,OR,51.534,$2784.20,YELLOW,09/02/2006
1.591,Christine,Robertson,64,Irvis Way,Hufhonuw,AZ,97.469,$8602.93,WHITE,10/29/1946
1.592,Helena,Moss,44,Oheb View,Anekagric,MI,74.709,$1058.52,YELLOW,09/12/1962
1.593,Kyle,Owens,32,Ahget Grove,Jurekmo,DE,44.914,$3141.01,RED,07/25/1968
1.594,Evan,Norman,41,Advuf Mill,Sidiige,AR,64.521,$2923.91,GREEN,08/13/1947
1.595,Virgie,Wilkins,62,Deksot Grove,Ecagiguba,AK,82.727,$4827.00,YELLOW,07/06/2020
1.596,Viola,Murray,23,Geme River,Pezemoh,IA,34.512,$8147.20,WHITE,03/30/2039
1.597,Andre,Shaw,35,Bogeb Point,Dewujozuf,GA,39.596,$4352.99,WHITE,12/19/2067
1.598,Logan,Sims,49,Isime Ridge,Hezgehjo,MT,71.991,$2848.11,BLUE,03/03/2028
1.599,Sean,Little,31,Osaca River,Norebmah,MS,52.626,$8328.27,YELLOW,12/27/2035
1.600,Edward,Beck,37,Wuale Ridge,Efocukez,NC,87.558,$3639.26,WHITE,10/05/1975
1.601,Teresa,Kennedy,40,Tidsi Loop,Woodtu,WI,83.048,$8909.40,YELLOW,04/02/1947
1.602,Francisco,Porter,54,Ijuma Pike,Wewoiku,MN,39.327,$2830.91,YELLOW,12/21/2048
1.603,Tillie,Conner,31,Dijlor Boulevard,Oruublo,UT,94.637,$6614.05,RED,10/22/1930
1.604,Tyler,Strickland,33,Imvo Extension,Atuvuwuc,MI,978,$1467.99,RED,03/11/2035
1.605,Beulah,Greer,25,Opepev Grove,Sofiwam,AZ,38.366,$189.38,GREEN,02/27/2000
1.606,Sadie,Atkins,61,Tuda View,Ivanoen,PA,9.417,$9933.10,YELLOW,02/05/2038
1.607,Matilda,Bryant,64,Lazu Loop,Zipotbu,FL,42.238,$3743.74,YELLOW,04/24/1990
1.608,Lucas,Gilbert,19,Puwo Way,Jullegov,KY,75.905,$8809.78,RED,07/10/2059
1.609,Barry,McKenzie,20,Tina Ridge,Zujdaruw,SD,11.799,$3898.53,YELLOW,12/26/1968
1.610,Jeanette,Lee,60,Mitapa View,Dusdowum,CT,67.366,$3966.16,BLUE,03/04/2030
1.611,Martha,Morrison,63,Vikap Parkway,Foknidsuk,HI,557,$4062.76,GREEN,07/09/2057
1.612,Juan,Figueroa,20,Huka Square,Ogkezen,OH,26.543,$7644.01,WHITE,07/03/1909
1.613,Wesley,Moreno,57,Pijoz Loop,Jiovubuv,NM,55.255,$8048.27,RED,08/03/1967
1.614,Jorge,Burgess,62,Alueh Circle,Cihomna,MA,14.355,$5988.96,BLUE,08/30/1905
1.615,Louisa,Dean,24,Vocuk Square,Zuzninag,OK,81.912,$2183.52,GREEN,12/15/1961
1.616,Gavin,Cohen,42,Zito Plaza,Tuhucvoj,WI,47.323,$1758.09,RED,02/15/2009
1.617,Trevor,Santos,45,Gizo Court,Teuzjo,WI,59.090,$3324.71,YELLOW,07/07/1978
1.618,Emily,Lowe,44,Uwwol River,Sibcorgo,DE,39.702,$4072.17,YELLOW,06/21/1926
1.619,Frederick,Richards,32,Kieni Park,Kamomsuh,MN,77.394,$9936.31,GREEN,06/27/1960
1.620,Jeffrey,Flowers,48,Juwnit Parkway,Olupuvpuv,NM,73.962,$4792.73,GREEN,12/17/2044
1.621,Clayton,Stephens,49,Ufmut Loop,Cewagbe,MA,79.573,$4791.87,YELLOW,10/21/2023
1.622,Dora,Webb,53,Doufa River,Ponoove,IN,16.478,$1450.56,BLUE,08/27/2067
1.623,Aaron,McLaughlin,31,Ipukir Mill,Rakakjin,DE,65.134,$2084.71,YELLOW,03/09/1986
1.624,Bertie,Miles,22,Udsig Loop,Nukita,CA,45.346,$7646.68,YELLOW,06/01/1933
1.625,Sara,Collins,36,Wuifo Place,Lazgadi,NV,94.573,$7130.52,YELLOW,10/31/1940
1.626,Francis,Hansen,47,Zomuj Road,Ilmubo,NV,88.432,$7854.04,BLUE,03/11/1969
1.627,Sally,Waters,28,Heoki Path,Ogeznok,MD,73.340,$7977.41,GREEN,09/07/1939
1.628,Timothy,Marsh,38,Kawhu Park,Raheano,MO,39.755,$8129.86,RED,09/24/2055
1.629,Christina,Jimenez,39,Fevweg Heights,Uclohug,MI,25.307,$7379.49,RED,04/20/2009
1.630,Gilbert,Washington,64,Fipi Drive,Heapemus,CT,46.889,$3841.84,YELLOW,11/20/1969
1.631,Eugene,Dean,23,Biuma Mill,Roberba,WA,32.111,$1285.70,BLUE,02/11/2026
1.632,Nellie,Richards,34,Kujni Highway,Fawjeaw,ID,14.680,$8220.84,WHITE,06/08/1952
1.633,Minnie,Sharp,61,Supa Glen,Jewuin,AL,60.396,$4378.60,RED,04/02/2049
1.634,Della,Carlson,61,Pokju Mill,Codingor,VT,29.242,$8909.19,RED,03/29/1934
1.635,Hettie,Mack,58,Toor Terrace,Upehuzrog,TN,3.549,$2437.37,WHITE,02/19/1915
1.636,Austin,Fisher,46,Onoag Road,Dohepji,HI,99.484,$8080.05,RED,03/27/1922
1.637,Nettie,Perkins,62,Depe Way,Lefoswek,DC,28.764,$9588.94,RED,10/19/1937
1.638,Bertie,Sullivan,56,Ruwu River,Olifihtaf,LA,85.395,$8049.83,YELLOW,06/21/1907
1.639,Jacob,Sullivan,23,Ucjoh View,Betzuhva,ME,33.727,$5942.15,RED,03/24/1932
1.640,Essie,Richardson,41,Bosive Plaza,Nebiscib,SC,59.121,$4837.94,RED,11/09/2059
1.641,Max,Guerrero,61,Norvus Pike,Hoslatet,VT,10.151,$6340.81,WHITE,06/09/2012
1.642,Dale,Snyder,48,Racwe Glen,Cukegha,RI,7.364,$9361.20,GREEN,01/01/1950
1.643,Curtis,Norton,18,Nufjew Loop,Rumbuwag,MN,57.052,$8824.27,BLUE,09/02/1905
1.644,Agnes,Bowman,49,Onezek River,Kidsake,IA,95.262,$3986.38,WHITE,02/05/1906
1.645,Eugenia,Mason,29,Fofco Turnpike,Fimobip,VT,20.993,$4475.19,BLUE,03/04/1928
1.646,Lillian,Osborne,63,Nekri Point,Ponekap,ND,91.807,$2884.45,GREEN,08/24/1921
1.647,Lucas,Santos,38,Pubga Circle,Vutozhes,ID,9.749,$6623.15,YELLOW,03/02/1941
1.648,Mabel,Carr,25,Tuad Terrace,Woejuco,DE,97.164,$4981.68,WHITE,01/10/2002
1.649,Micheal,Carroll,44,Upiloh View,Tamtedki,WA,70.379,$1774.56,RED,11/25/2002
1.650,Owen,Sandoval,21,Odeci Road,Kukushas,OR,21.155,$4473.18,BLUE,03/16/1971
1.651,Jerome,Carter,45,Gozed Center,Oregubdoj,TN,86.551,$112.57,YELLOW,10/21/1957
1.652,Mamie,Gardner,43,Buja Place,Warume,UT,17.772,$820.37,WHITE,08/04/1904
1.653,Charles,Weaver,49,Ulse Glen,Fahgamur,CO,53.050,$619.98,YELLOW,01/29/1900
1.654,Lenora,Bass,36,Seho Court,Molguone,UT,88.928,$7406.28,RED,10/30/1958
1.655,Bessie,Haynes,25,Jamjo Key,Nukhukdul,WA,86.695,$1361.01,GREEN,02/03/2008
1.656,Erik,Luna,61,Fojzip Mill,Gedeav,PA,44.149,$8990.91,WHITE,10/09/1923
1.657,Warren,Terry,18,Habkom Way,Pimrimcu,KS,89.218,$3577.83,YELLOW,07/10/2014
1.658,Mario,Howell,49,Kawno Lane,Tilerup,IL,8.748,$8268.53,YELLOW,10/31/1903
1.659,Phoebe,Simpson,38,Hambet Avenue,Teksicni,HI,22.931,$4348.97,BLUE,03/24/2065
1.660,Nell,Conner,36,Nezpow Pass,Fafaje,HI,7.174,$6415.80,GREEN,02/11/2025
1.661,Elva,Massey,57,Apume Glen,Biasopug,WA,11.804,$669.79,BLUE,03/03/1979
1.662,Phillip,Collins,20,Fevi Highway,Picowru,WA,28.264,$3145.96,YELLOW,04/15/2052
1.663,Callie,Atkins,54,Ejjuh Park,Dascecfo,VT,33.577,$2409.63,WHITE,05/18/1939
1.664,Amanda,Buchanan,18,Binwe Terrace,Ovebojo,VA,34.754,$2058.61,YELLOW,03/02/2003
1.665,Mattie,Jefferson,20,Utehop Turnpike,Onuelma,FL,34.712,$3849.88,BLUE,02/06/1901
1.666,Tommy,Keller,38,Sebe View,Abekuwil,AL,59.397,$9235.13,RED,02/19/2042
1.667,Rena,Obrien,35,Umzos Circle,Gatlipud,PA,59.525,$5179.36,RED,10/31/1962
1.668,Beulah,Lynch,18,Luggah Place,Paunpol,MO,28.896,$4979.71,BLUE,05/05/2022
1.669,Madge,Medina,25,Kusal Drive,Fodatug,MN,40.648,$8731.78,GREEN,11/15/2061
1.670,Chad,Stevenson,34,Tala Parkway,Depkeah,NC,60.722,$4167.04,BLUE,03/01/2036
1.671,Connor,Watson,53,Ladziv Extension,Zavaktah,OH,49.571,$4069.49,RED,08/15/1967
1.672,Rodney,Mitchell,53,Eceti Trail,Mawipla,OR,17.235,$5394.09,YELLOW,06/24/2055
1.673,Katie,Carson,33,Ipenu Circle,Refasid,AK,86.964,$9629.64,GREEN,04/07/1901
1.674,Julian,Collins,59,Wuhgu Grove,Zikikur,OK,29.697,$8791.72,BLUE,05/07/2040
1.675,Frank,Gutierrez,49,Ribpok Road,Figifuwa,UT,81.896,$4387.74,YELLOW,05/14/1996
1.676,Eugene,Malone,24,Migfut Circle,Ahrenud,NE,18.108,$972.94,WHITE,04/30/1959
1.677,Blake,Chambers,51,Gubso Heights,Jokotmip,MI,17.758,$9314.81,RED,06/04/2026
1.678,Lura,Jackson,19,Siej Street,Micuij,NH,89.600,$9111.18,YELLOW,06/21/2008
1.679,Garrett,Sims,55,Jadvu Loop,Puonnu,OR,57.187,$1405.94,BLUE,08/18/1901
1.680,Roger,Hernandez,41,Zofuj View,Jemujpo,OH,46.987,$1174.15,BLUE,06/02/1910
1.681,Dennis,Potter,21,Ivaro Mill,Keinake,AL,26.901,$1766.59,WHITE,08/17/2069
1.682,Lucinda,Steele,38,Becri Court,Ebaejdab,FL,2.468,$2655.32,RED,01/18/1995
1.683,Gabriel,Jones,54,Sumkih Loop,Noobpin,PA,99.818,$7208.40,BLUE,02/26/2023
1.684,Marcus,Arnold,25,Hime Pass,Gewpiztat,FL,60.795,$7008.76,GREEN,08/02/1971
1.685,Sophia,Ortiz,41,Kobalu Loop,Busoeso,KY,34.418,$7102.45,GREEN,05/01/1948
1.686,George,Doyle,40,Teri Extension,Osotinwiz,OR,26.430,$3560.61,YELLOW,05/25/1942
1.687,Louisa,King,18,Dopa Heights,Tetseim,MA,66.828,$5610.77,BLUE,07/29/1954
1.688,Lucinda,Romero,40,Bebza Junction,Cibovwut,AR,50.129,$1478.49,RED,10/19/1916
1.689,Leroy,Daniel,29,Kodo Avenue,Molafacu,NC,21.736,$6115.90,GREEN,07/15/1993
1.690,Elva,Gibson,63,Taosa Heights,Kirasoda,NJ,76.580,$7435.50,WHITE,02/11/2051
1.691,Bertie,Fletcher,61,Ciput Loop,Lohsuzib,WI,24.873,$6126.78,BLUE,05/19/1905
1.692,Lelia,Becker,27,Bowam Loop,Miikafi,IA,70.180,$2635.91,YELLOW,12/29/2041
1.693,Marion,Hall,64,Peawe Park,Fibavul,WY,14.403,$1916.02,RED,10/03/2045
